Timestamp,Sample,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z
3973750,3179,0.033020,-0.006836,-1.005188,0.106812,0.190735,-0.022888
3975000,3180,0.036194,-0.008545,-1.001404,0.007629,0.404358,0.030518
3976250,3181,0.037537,-0.005676,-1.002808,0.152588,0.160217,0.053406
3977500,3182,0.036621,-0.004944,-1.004944,0.061035,0.083923,-0.038147
3978750,3183,0.031250,-0.006470,-1.001343,0.160217,0.183105,0.259399
3980000,3184,0.037659,-0.004456,-1.003235,0.045776,0.198364,0.129700
3981250,3185,0.037537,-0.009583,-1.007751,-0.015259,0.228882,0.083923
3982500,3186,0.039612,-0.006348,-1.004333,0.137329,0.198364,0.183105
3983750,3187,0.036499,-0.004272,-0.998901,0.038147,0.221252,0.076294
3985000,3188,0.033447,-0.007629,-1.001770,-0.083923,0.305176,0.000000
3986250,3189,0.034912,-0.004578,-1.001038,-0.030518,0.297546,0.061035
3987500,3190,0.034912,-0.007690,-1.000061,0.022888,0.190735,0.175476
3988750,3191,0.038879,-0.008423,-1.003113,0.061035,0.167847,0.259399
3990000,3192,0.036865,-0.011108,-1.000977,-0.053406,0.137329,0.244141
3991250,3193,0.035095,-0.005981,-0.999756,-0.030518,0.129700,0.190735
3992500,3194,0.034729,-0.006775,-1.002625,-0.030518,0.366211,0.205994
3993750,3195,0.036926,-0.004578,-0.999084,0.091553,0.267029,0.000000
3995000,3196,0.037659,-0.007751,-0.998047,0.030518,0.076294,0.000000
3996250,3197,0.038574,-0.009399,-1.003418,0.106812,0.282288,0.152588
3997500,3198,0.036560,-0.007446,-1.008606,0.106812,0.259399,0.274658
3998750,3199,0.031128,-0.005615,-1.008972,0.099182,0.175476,0.137329
4000000,3200,0.038879,-0.009460,-1.003174,0.000000,0.251770,-0.175476
4001250,3201,0.037292,-0.008423,-1.000916,0.129700,0.221252,-0.366211
4002500,3202,0.034241,-0.008850,-0.999878,-0.022888,0.038147,0.091553
4003750,3203,0.032898,-0.009705,-1.002319,-0.022888,0.213623,0.076294
4005000,3204,0.034851,-0.008728,-1.002991,-0.022888,0.267029,0.297546
4006250,3205,0.034180,-0.006897,-1.004578,0.022888,0.289917,0.122070
4007500,3206,0.037231,-0.006897,-1.007080,0.183105,0.244141,0.045776
4008750,3207,0.038025,-0.007629,-1.001343,0.076294,0.282288,0.190735
4010000,3208,0.034119,-0.005371,-1.003906,0.015259,0.183105,0.038147
4011250,3209,0.029968,-0.006836,-1.002625,0.259399,0.244141,0.038147
4012500,3210,0.034546,-0.003418,-1.001526,0.129700,0.320435,0.205994
4013750,3211,0.035278,-0.012268,-1.002014,0.076294,0.167847,-0.045776
4015000,3212,0.034546,-0.008118,-1.000122,-0.099182,0.122070,-0.007629
4016250,3213,0.034119,-0.008606,-1.001953,0.251770,0.160217,0.000000
4017500,3214,0.035645,-0.010864,-1.002747,0.038147,0.045776,0.076294
4018750,3215,0.034424,-0.007080,-1.002563,0.183105,0.183105,0.007629
4020000,3216,0.035095,-0.007751,-1.004700,0.083923,0.228882,-0.007629
4021250,3217,0.036072,-0.007446,-1.001526,0.038147,0.213623,-0.083923
4022500,3218,0.033630,-0.008423,-0.999512,0.289917,0.091553,0.274658
4023750,3219,0.031982,-0.008118,-1.001892,0.053406,0.312805,0.144958
4025000,3220,0.036255,-0.008728,-1.003967,0.106812,0.175476,-0.190735
4026250,3221,0.035278,-0.007690,-1.002747,-0.122070,0.289917,-0.152588
4027500,3222,0.034241,-0.007141,-1.004761,0.061035,0.198364,0.061035
4028750,3223,0.036316,-0.009644,-1.005920,0.068665,0.236511,0.099182
4030000,3224,0.033569,-0.008118,-1.003357,-0.053406,0.267029,-0.022888
4031250,3225,0.033203,-0.005981,-1.000793,0.038147,0.358582,0.038147
4032500,3226,0.035645,-0.007507,-0.999878,0.099182,0.267029,0.022888
4033750,3227,0.036072,-0.009521,-1.005005,0.099182,0.152588,0.213623
4035000,3228,0.036560,-0.009155,-0.998657,-0.068665,0.198364,0.076294
4036250,3229,0.035400,-0.004822,-1.003601,-0.007629,0.305176,0.045776
4037500,3230,0.034241,-0.008118,-1.003052,0.267029,0.106812,0.221252
4038750,3231,0.036133,-0.010803,-1.000977,-0.076294,0.236511,0.122070
4040000,3232,0.035767,-0.009033,-1.001892,0.068665,0.305176,0.236511
4041250,3233,0.034851,-0.013000,-1.005066,0.045776,0.251770,-0.007629
4042500,3234,0.032898,-0.007874,-1.001587,0.053406,0.244141,-0.022888
4043750,3235,0.032715,-0.004517,-1.000916,0.175476,0.312805,0.099182
4045000,3236,0.032227,-0.006897,-1.001709,0.083923,0.228882,0.106812
4046250,3237,0.035583,-0.005310,-1.003906,0.076294,0.183105,-0.076294
4047500,3238,0.034058,-0.006409,-1.005310,0.122070,0.053406,-0.244141
4048750,3239,0.033997,-0.006653,-1.004944,0.236511,0.244141,-0.038147
4050000,3240,0.035217,-0.007568,-1.004700,-0.152588,0.305176,0.190735
4051250,3241,0.036560,-0.009155,-1.005310,0.015259,0.244141,0.198364
4052500,3242,0.035400,-0.008972,-1.003540,-0.030518,0.183105,0.015259
4053750,3243,0.031738,-0.009460,-1.002686,0.000000,0.305176,0.144958
4055000,3244,0.033997,-0.006897,-1.005249,-0.053406,0.320435,0.228882
4056250,3245,0.033142,-0.006348,-0.998901,-0.030518,0.297546,0.167847
4057500,3246,0.034973,-0.006958,-1.000366,0.061035,0.236511,0.061035
4058750,3247,0.036011,-0.004456,-1.005066,0.198364,0.190735,0.000000
4060000,3248,0.031067,-0.007019,-1.004211,0.106812,0.144958,0.198364
4061250,3249,0.038513,-0.008301,-0.999084,-0.015259,0.152588,0.061035
4062500,3250,0.034729,-0.006897,-1.002380,0.183105,0.114441,0.152588
4063750,3251,0.033081,-0.004089,-1.002686,0.160217,0.259399,0.061035
4065000,3252,0.036072,-0.008545,-0.999695,0.129700,-0.068665,0.144958
4066250,3253,0.037537,-0.009766,-0.998108,0.190735,0.114441,0.122070
4067500,3254,0.035461,-0.007080,-0.998108,0.137329,0.114441,0.099182
4068750,3255,0.034546,-0.007629,-1.003418,0.015259,0.244141,0.213623
4070000,3256,0.038208,-0.008118,-1.001526,0.190735,0.061035,0.076294
4071250,3257,0.035461,-0.002563,-0.999268,0.000000,0.106812,-0.076294
4072500,3258,0.034485,-0.002991,-1.003357,-0.038147,0.114441,0.099182
4073750,3259,0.032776,-0.007141,-1.001465,-0.007629,0.236511,0.030518
4075000,3260,0.031555,-0.007446,-1.002075,0.045776,0.434875,0.144958
4076250,3261,0.033752,-0.005981,-1.004395,0.015259,0.244141,0.030518
4077500,3262,0.032715,-0.009216,-1.000488,0.114441,0.213623,0.198364
4078750,3263,0.034241,-0.007385,-1.000732,0.076294,0.129700,-0.022888
4080000,3264,0.035583,-0.006409,-1.000977,-0.022888,0.320435,0.076294
4081250,3265,0.039856,-0.006531,-1.005493,0.015259,0.190735,0.022888
4082500,3266,0.037842,-0.010254,-1.002991,0.175476,0.404358,0.038147
4083750,3267,0.036133,-0.006287,-1.001343,0.183105,0.465393,-0.068665
4085000,3268,0.033569,-0.005249,-1.004028,-0.076294,0.289917,0.038147
4086250,3269,0.036499,-0.007935,-1.000732,0.076294,0.099182,-0.068665
4087500,3270,0.039856,-0.005737,-1.000977,0.083923,0.335693,0.076294
4088750,3271,0.039978,-0.006714,-1.001709,0.045776,0.259399,-0.083923
4090000,3272,0.037720,-0.007080,-1.002686,0.099182,0.190735,-0.053406
4091250,3273,0.038879,-0.005554,-1.005798,0.083923,0.228882,0.122070
4092500,3274,0.035828,-0.005920,-1.001221,0.205994,0.160217,0.045776
4093750,3275,0.035828,-0.005371,-1.003296,0.137329,0.137329,0.213623
4095000,3276,0.036926,-0.009338,-1.004700,0.106812,0.205994,0.122070
4096250,3277,0.036560,-0.008118,-1.004944,0.030518,0.129700,0.030518
4097500,3278,0.033203,-0.005676,-0.998108,0.038147,0.396729,0.030518
4098750,3279,0.033691,-0.003784,-1.003418,0.015259,0.099182,0.076294
4100000,3280,0.036743,-0.005371,-1.004089,0.061035,0.190735,0.000000
4101250,3281,0.035767,-0.004456,-1.003296,0.106812,0.251770,0.061035
4102500,3282,0.034241,-0.007385,-1.003357,0.038147,0.236511,-0.022888
4103750,3283,0.036865,-0.007935,-1.002991,0.198364,-0.022888,0.190735
4105000,3284,0.035828,-0.004700,-1.005066,0.045776,0.190735,0.129700
4106250,3285,0.030457,-0.001526,-1.003174,-0.076294,0.282288,-0.106812
4107500,3286,0.033447,-0.006775,-1.004639,0.228882,0.289917,-0.053406
4108750,3287,0.036316,-0.003723,-1.007507,0.083923,0.160217,0.198364
4110000,3288,0.036255,-0.005859,-1.003540,0.221252,0.282288,0.137329
4111250,3289,0.041138,-0.006226,-1.002380,0.053406,0.183105,-0.099182
4112500,3290,0.033936,-0.007019,-1.004944,-0.015259,0.297546,-0.137329
4113750,3291,0.032959,-0.007446,-1.002136,0.129700,0.312805,-0.083923
4115000,3292,0.035400,-0.008484,-1.001831,0.030518,0.144958,0.053406
4116250,3293,0.037170,-0.006653,-1.001953,0.152588,0.259399,0.183105
4117500,3294,0.038086,-0.007080,-1.003418,0.205994,0.175476,0.076294
4118750,3295,0.036621,-0.009094,-1.005554,0.007629,0.244141,-0.053406
4120000,3296,0.036255,-0.008484,-1.000122,0.030518,0.251770,-0.076294
4121250,3297,0.034058,-0.007446,-1.001526,0.053406,0.373840,-0.205994
4122500,3298,0.036072,-0.005127,-1.000916,0.061035,0.053406,0.106812
4123750,3299,0.038208,-0.008057,-1.004395,0.000000,0.343323,-0.038147
4125000,3300,0.029236,-0.008362,-1.001404,0.022888,0.404358,-0.038147
4126250,3301,0.035583,-0.009827,-1.000977,0.030518,0.312805,-0.038147
4127500,3302,0.031555,-0.009949,-1.002808,-0.122070,0.457764,-0.061035
4128750,3303,0.038879,-0.009216,-1.004700,0.190735,0.053406,0.129700
4130000,3304,0.036316,-0.006470,-1.001953,0.007629,0.244141,-0.129700
4131250,3305,0.038696,-0.008789,-1.000122,0.061035,0.144958,0.000000
4132500,3306,0.031982,-0.007996,-1.001221,0.007629,0.259399,0.015259
4133750,3307,0.034668,-0.006653,-1.003662,-0.114441,0.297546,0.091553
4135000,3308,0.035400,-0.005676,-1.002563,0.022888,0.038147,0.091553
4136250,3309,0.032837,-0.008179,-0.999634,0.000000,0.015259,0.129700
4137500,3310,0.032288,-0.007141,-1.004822,-0.091553,0.244141,-0.030518
4138750,3311,0.035889,-0.005615,-1.001648,0.045776,0.114441,0.022888
4140000,3312,0.036255,-0.009277,-1.001648,0.068665,0.022888,0.343323
4141250,3313,0.031677,-0.010254,-1.001770,0.152588,0.297546,0.022888
4142500,3314,0.034973,-0.006409,-1.002625,0.091553,0.205994,0.053406
4143750,3315,0.033813,-0.009705,-1.002686,-0.015259,0.205994,-0.114441
4145000,3316,0.033142,-0.007141,-1.002991,0.228882,0.106812,-0.091553
4146250,3317,0.033325,-0.008545,-1.002197,0.083923,0.076294,0.076294
4147500,3318,0.033386,-0.009521,-1.005432,0.137329,0.167847,0.030518
4148750,3319,0.037048,-0.005371,-0.999512,0.022888,0.015259,-0.228882
4150000,3320,0.037537,-0.006653,-1.004089,0.221252,0.061035,0.022888
4151250,3321,0.035583,-0.010132,-1.003784,0.129700,0.335693,-0.015259
4152500,3322,0.033752,-0.003113,-1.005127,0.030518,0.205994,-0.183105
4153750,3323,0.035706,-0.008240,-1.005249,0.114441,0.183105,0.099182
4155000,3324,0.035339,-0.008789,-1.002991,0.122070,0.099182,0.030518
4156250,3325,0.030090,-0.008911,-1.000854,0.129700,0.099182,0.114441
4157500,3326,0.030334,-0.007812,-0.999023,0.061035,0.251770,0.122070
4158750,3327,0.033752,-0.010437,-1.005554,0.091553,0.137329,0.068665
4160000,3328,0.035645,-0.009460,-1.001587,0.099182,0.030518,0.015259
4161250,3329,0.030457,-0.007629,-1.000366,0.053406,0.045776,-0.076294
4162500,3330,0.032837,-0.006165,-1.008545,0.022888,0.274658,0.144958
4163750,3331,0.036377,-0.006104,-1.005310,0.091553,0.083923,0.183105
4165000,3332,0.033020,-0.005676,-1.000000,0.106812,0.007629,0.099182
4166250,3333,0.031799,-0.007507,-0.999329,0.007629,0.282288,0.076294
4167500,3334,0.032532,-0.007263,-1.004211,0.038147,0.335693,-0.045776
4168750,3335,0.036499,-0.004883,-1.004944,0.259399,0.183105,-0.114441
4170000,3336,0.031311,-0.008423,-1.002319,0.320435,0.183105,0.061035
4171250,3337,0.033569,-0.005493,-1.003723,-0.030518,0.190735,-0.099182
4172500,3338,0.030579,-0.008850,-1.000000,0.183105,0.221252,0.205994
4173750,3339,0.042175,-0.008240,-1.000977,0.068665,0.198364,0.015259
4175000,3340,0.031921,-0.006348,-1.004639,0.083923,0.190735,0.221252
4176250,3341,0.030762,-0.007446,-0.999817,-0.015259,0.038147,-0.228882
4177500,3342,0.033813,-0.006470,-0.997375,0.175476,0.175476,-0.015259
4178750,3343,0.033752,-0.007080,-1.006775,0.045776,0.274658,0.244141
4180000,3344,0.031799,-0.006409,-1.005249,-0.038147,0.358582,0.015259
4181250,3345,0.033630,-0.006226,-1.003357,0.175476,-0.007629,0.175476
4182500,3346,0.036926,-0.007385,-1.001587,0.083923,0.099182,0.251770
4183750,3347,0.035828,-0.006409,-1.002258,0.114441,0.083923,-0.061035
4185000,3348,0.033630,-0.009705,-1.003906,0.076294,0.289917,-0.137329
4186250,3349,0.033020,-0.003113,-1.005127,0.114441,0.160217,0.083923
4187500,3350,0.034302,-0.010010,-1.002808,0.099182,0.190735,-0.091553
4188750,3351,0.035278,-0.007019,-1.003662,0.114441,0.183105,-0.106812
4190000,3352,0.034180,-0.008545,-0.999634,0.030518,0.175476,0.007629
4191250,3353,0.035095,-0.006348,-0.998901,0.076294,0.175476,-0.007629
4192500,3354,0.035767,-0.006165,-1.001221,0.076294,0.160217,0.228882
4193750,3355,0.034790,-0.004333,-1.004517,0.099182,0.167847,0.068665
4195000,3356,0.033264,-0.004883,-1.003479,-0.045776,0.350952,0.099182
4196250,3357,0.034973,-0.007751,-1.000671,0.099182,0.114441,0.228882
4197500,3358,0.033447,-0.005005,-1.000122,0.091553,0.205994,0.297546
4198750,3359,0.037048,-0.007324,-1.006104,-0.167847,0.167847,0.091553
4200000,3360,0.031982,-0.010864,-1.005127,0.137329,0.289917,0.053406
4201250,3361,0.032532,-0.005066,-1.000122,0.190735,0.236511,0.038147
4202500,3362,0.034729,-0.007263,-1.004089,0.129700,0.045776,-0.038147
4203750,3363,0.036865,-0.004456,-1.005615,0.152588,0.282288,0.144958
4205000,3364,0.033264,-0.006836,-1.000366,0.175476,0.205994,0.259399
4206250,3365,0.038757,-0.008423,-0.997803,-0.007629,0.320435,0.350952
4207500,3366,0.037354,-0.007996,-0.999817,0.106812,0.175476,0.183105
4208750,3367,0.036926,-0.004944,-1.000916,0.038147,0.274658,0.022888
4210000,3368,0.035889,-0.008667,-1.001892,0.045776,0.419617,-0.190735
4211250,3369,0.034729,-0.005493,-1.001099,-0.091553,0.244141,0.068665
4212500,3370,0.034485,-0.005493,-1.001648,0.053406,0.175476,-0.030518
4213750,3371,0.034424,-0.003723,-1.000427,0.137329,0.167847,0.144958
4215000,3372,0.034363,-0.005005,-1.004395,0.160217,0.251770,-0.015259
4216250,3373,0.034851,-0.004456,-1.005127,0.183105,0.267029,-0.122070
4217500,3374,0.034973,-0.003357,-1.001648,-0.007629,0.305176,-0.007629
4218750,3375,0.034790,-0.009277,-1.003235,0.045776,0.106812,0.183105
4220000,3376,0.035706,-0.006897,-1.002625,0.152588,0.129700,0.061035
4221250,3377,0.035706,-0.006042,-0.995972,-0.053406,0.228882,-0.213623
4222500,3378,0.037720,-0.007019,-1.004700,0.015259,0.175476,0.007629
4223750,3379,0.035950,-0.004578,-1.005066,0.183105,0.205994,-0.083923
4225000,3380,0.037537,-0.007263,-1.005859,-0.061035,0.251770,0.038147
4226250,3381,0.037354,-0.006592,-1.004211,0.122070,0.190735,-0.007629
4227500,3382,0.034119,-0.004272,-1.001648,0.083923,0.427246,-0.038147
4228750,3383,0.033447,-0.002319,-1.002075,0.076294,0.183105,-0.030518
4230000,3384,0.035400,-0.006104,-1.004822,-0.045776,0.213623,0.175476
4231250,3385,0.033936,-0.006226,-1.004211,0.129700,0.236511,0.076294
4232500,3386,0.035339,-0.005371,-1.002625,0.144958,0.099182,-0.129700
4233750,3387,0.034851,-0.007019,-1.004150,-0.061035,0.198364,-0.007629
4235000,3388,0.035278,-0.005981,-1.001770,0.030518,0.297546,0.015259
4236250,3389,0.032043,-0.007019,-0.997314,0.106812,0.297546,0.289917
4237500,3390,0.038269,-0.005920,-1.005005,-0.038147,0.106812,0.167847
4238750,3391,0.034546,-0.010376,-1.001709,0.129700,0.167847,0.167847
4240000,3392,0.036377,-0.005310,-1.006348,0.320435,0.259399,-0.007629
4241250,3393,0.035034,-0.005981,-1.005981,0.000000,0.236511,0.152588
4242500,3394,0.037048,-0.006409,-1.002869,0.061035,0.183105,0.091553
4243750,3395,0.033997,-0.005066,-1.000732,0.061035,0.183105,-0.007629
4245000,3396,0.034973,-0.005920,-1.006775,0.083923,0.305176,0.160217
4246250,3397,0.034485,-0.008423,-1.002930,-0.022888,0.289917,-0.015259
4247500,3398,0.039612,-0.009277,-1.000305,0.205994,0.122070,0.030518
4248750,3399,0.036926,-0.008972,-1.002991,0.045776,0.236511,0.267029
4250000,3400,0.035217,-0.009888,-1.001038,0.167847,0.083923,0.022888
4251250,3401,0.030090,-0.004456,-1.002563,0.053406,0.267029,0.282288
4252500,3402,0.036560,-0.007324,-1.001038,0.000000,0.305176,-0.129700
4253750,3403,0.033752,-0.002136,-1.000854,0.038147,0.251770,0.106812
4255000,3404,0.031433,-0.005920,-0.999084,-0.015259,0.213623,0.366211
4256250,3405,0.040039,-0.008179,-1.003479,0.000000,0.236511,0.221252
4257500,3406,0.034973,-0.007080,-1.004395,-0.007629,0.160217,0.045776
4258750,3407,0.030640,-0.005920,-0.998108,0.183105,0.297546,-0.030518
4260000,3408,0.035461,-0.007507,-1.008972,0.038147,0.267029,0.106812
4261250,3409,0.032410,-0.010193,-1.005005,-0.076294,0.144958,-0.015259
4262500,3410,0.037354,-0.006775,-0.999023,0.068665,0.381470,-0.015259
4263750,3411,0.035767,-0.007019,-1.003479,0.076294,0.381470,0.106812
4265000,3412,0.034485,-0.006165,-1.002319,0.122070,0.198364,0.030518
4266250,3413,0.037292,-0.010254,-1.007202,-0.022888,0.190735,-0.091553
4267500,3414,0.038757,-0.010681,-1.001648,0.160217,0.221252,-0.106812
4268750,3415,0.036682,-0.006958,-1.002258,0.144958,0.221252,0.106812
4270000,3416,0.036255,-0.009033,-1.002014,-0.045776,0.114441,-0.045776
4271250,3417,0.038452,-0.008240,-1.007202,0.030518,0.137329,-0.114441
4272500,3418,0.035034,-0.007996,-1.002136,0.152588,0.167847,0.015259
4273750,3419,0.034729,-0.006897,-1.003723,-0.015259,0.228882,0.000000
4275000,3420,0.033447,-0.004028,-1.000244,0.000000,0.328064,0.038147
4276250,3421,0.035095,-0.005859,-1.006470,0.099182,0.106812,-0.091553
4277500,3422,0.033813,-0.005249,-1.007263,0.030518,0.198364,0.198364
4278750,3423,0.033997,-0.011658,-1.001465,0.106812,0.297546,-0.015259
4280000,3424,0.035828,-0.007996,-1.002869,0.076294,0.114441,-0.076294
4281250,3425,0.031250,-0.009644,-1.004150,0.228882,0.343323,0.175476
4282500,3426,0.032959,-0.006958,-1.003723,0.015259,0.259399,0.015259
4283750,3427,0.034851,-0.008972,-1.000916,-0.045776,0.160217,0.221252
4285000,3428,0.036011,-0.010315,-1.007446,-0.129700,0.198364,-0.061035
4286250,3429,0.036560,-0.006042,-1.007996,0.030518,0.267029,0.427246
4287500,3430,0.033386,-0.006714,-1.001587,0.137329,0.312805,0.076294
4288750,3431,0.035095,-0.009460,-1.003113,0.038147,0.404358,0.305176
4290000,3432,0.034058,-0.007874,-1.001526,0.061035,0.381470,0.000000
4291250,3433,0.035522,-0.006836,-1.003601,-0.007629,0.152588,0.190735
4292500,3434,0.032349,-0.009460,-1.002380,-0.045776,0.122070,-0.030518
4293750,3435,0.036377,-0.005676,-0.997803,0.038147,0.228882,0.183105
4295000,3436,0.034546,-0.006897,-1.002625,0.015259,0.228882,0.167847
4296250,3437,0.033386,-0.004028,-1.002869,-0.015259,0.152588,0.190735
4297500,3438,0.034546,-0.006165,-1.002075,0.144958,0.167847,0.236511
4298750,3439,0.033936,-0.007751,-0.999878,0.091553,0.099182,-0.099182
4300000,3440,0.032410,-0.009949,-1.002441,0.038147,0.305176,0.038147
4301250,3441,0.032410,-0.003723,-1.004089,0.213623,0.244141,0.007629
4302500,3442,0.033936,-0.008728,-1.004700,0.076294,0.236511,0.061035
4303750,3443,0.031799,-0.010498,-1.002991,0.152588,0.328064,0.129700
4305000,3444,0.036743,-0.006104,-1.004517,-0.061035,0.152588,-0.091553
4306250,3445,0.035706,-0.007751,-1.002625,0.068665,0.205994,0.160217
4307500,3446,0.034912,-0.006775,-1.004272,0.152588,0.228882,0.175476
4308750,3447,0.034912,-0.010315,-1.003052,0.053406,0.236511,0.106812
4310000,3448,0.037598,-0.002747,-0.999146,0.099182,0.289917,0.152588
4311250,3449,0.035095,-0.006714,-1.008362,-0.038147,0.205994,0.167847
4312500,3450,0.030945,-0.007080,-1.004517,0.007629,0.328064,0.061035
4313750,3451,0.036926,-0.009094,-1.003723,0.030518,0.160217,-0.083923
4315000,3452,0.041748,-0.006958,-1.003357,0.152588,0.099182,0.038147
4316250,3453,0.035583,-0.006836,-1.003723,-0.030518,0.381470,0.122070
4317500,3454,0.032776,-0.005493,-0.999451,0.091553,0.228882,-0.091553
4318750,3455,0.032654,-0.008789,-1.000793,-0.068665,0.083923,0.190735
4320000,3456,0.036377,-0.007446,-1.003662,0.000000,0.175476,0.038147
4321250,3457,0.036011,-0.008484,-1.001404,0.122070,0.175476,-0.007629
4322500,3458,0.031189,-0.007080,-1.003113,0.091553,0.205994,-0.030518
4323750,3459,0.033020,-0.004333,-1.002563,0.000000,0.282288,-0.122070
4325000,3460,0.036316,-0.007446,-0.999329,0.000000,0.167847,0.144958
4326250,3461,0.035461,-0.006836,-1.002319,0.068665,0.419617,0.267029
4327500,3462,0.034302,-0.007812,-1.001404,0.045776,0.297546,0.167847
4328750,3463,0.033142,-0.005493,-1.001282,0.053406,0.160217,0.167847
4330000,3464,0.033447,-0.005066,-1.000977,0.129700,0.152588,0.167847
4331250,3465,0.037720,-0.004456,-1.001831,0.167847,0.312805,-0.053406
4332500,3466,0.033875,-0.004883,-1.002563,0.068665,0.236511,-0.038147
4333750,3467,0.035339,-0.009216,-1.002319,0.000000,0.274658,0.328064
4335000,3468,0.035095,-0.006348,-0.999023,0.267029,0.213623,0.068665
4336250,3469,0.037842,-0.005615,-0.999634,0.144958,0.152588,0.114441
4337500,3470,0.035522,-0.009094,-1.004395,0.000000,0.289917,0.053406
4338750,3471,0.034607,-0.007019,-1.005066,0.122070,0.328064,0.022888
4340000,3472,0.036682,-0.004639,-1.001465,-0.007629,0.160217,-0.091553
4341250,3473,0.035156,-0.006226,-1.000671,0.083923,0.259399,-0.030518
4342500,3474,0.036438,-0.006836,-1.001892,0.198364,0.114441,0.175476
4343750,3475,0.033325,-0.006958,-1.004517,0.221252,0.144958,0.091553
4345000,3476,0.032349,-0.006042,-1.001892,0.015259,0.083923,-0.083923
4346250,3477,0.037842,-0.006775,-1.005127,0.183105,0.205994,0.198364
4347500,3478,0.036804,-0.006836,-1.003662,0.053406,0.358582,0.205994
4348750,3479,0.034363,-0.004578,-1.003174,0.083923,0.091553,0.091553
4350000,3480,0.035828,-0.005737,-1.000793,0.137329,0.259399,0.122070
4351250,3481,0.032776,-0.004456,-1.004456,0.045776,0.129700,0.114441
4352500,3482,0.035706,-0.007629,-1.002991,0.183105,0.328064,0.106812
4353750,3483,0.032532,-0.009949,-1.005005,0.198364,0.228882,0.061035
4355000,3484,0.035217,-0.008484,-1.004822,0.007629,0.152588,-0.053406
4356250,3485,0.033264,-0.004761,-1.005188,-0.015259,0.213623,-0.038147
4357500,3486,0.038757,-0.005737,-1.001343,0.198364,0.274658,0.091553
4358750,3487,0.034790,-0.008057,-1.003845,0.144958,0.305176,-0.007629
4360000,3488,0.038513,-0.006165,-1.003662,0.122070,0.091553,0.198364
4361250,3489,0.040527,-0.005432,-1.003967,-0.045776,0.213623,-0.038147
4362500,3490,0.035522,-0.008606,-1.000183,0.076294,0.091553,0.213623
4363750,3491,0.037720,-0.007141,-1.003113,0.091553,0.122070,-0.083923
4365000,3492,0.033630,-0.005371,-0.999512,0.022888,0.183105,-0.007629
4366250,3493,0.036072,-0.006592,-1.002380,0.045776,0.183105,-0.244141
4367500,3494,0.036011,-0.006531,-1.001404,0.221252,0.183105,0.000000
4368750,3495,0.035217,-0.006897,-1.002930,-0.045776,0.129700,0.015259
4370000,3496,0.039490,-0.008667,-1.003052,0.038147,0.236511,-0.022888
4371250,3497,0.036987,-0.004333,-1.004150,-0.030518,0.289917,-0.038147
4372500,3498,0.032166,-0.004639,-1.004211,0.061035,0.282288,-0.091553
4373750,3499,0.036987,-0.002563,-1.001770,0.129700,0.175476,0.091553
4375000,3500,0.035767,-0.006653,-1.003174,0.030518,0.076294,0.053406
4376250,3501,0.037659,-0.007385,-1.000305,0.000000,0.297546,0.068665
4377500,3502,0.034485,-0.008362,-0.999512,0.007629,0.404358,-0.076294
4378750,3503,0.034729,-0.008606,-1.004822,0.091553,0.038147,-0.045776
4380000,3504,0.036865,-0.004700,-1.001526,0.015259,0.144958,0.160217
4381250,3505,0.036682,-0.007446,-1.007324,0.167847,0.198364,0.114441
4382500,3506,0.033020,-0.004395,-1.002686,-0.083923,0.053406,0.068665
4383750,3507,0.035950,-0.005737,-0.999512,0.106812,0.030518,0.007629
4385000,3508,0.034729,-0.007141,-1.003845,0.038147,0.343323,0.091553
4386250,3509,0.034729,-0.005371,-1.002319,-0.045776,0.282288,0.129700
4387500,3510,0.038330,-0.004639,-1.002991,0.022888,0.267029,0.045776
4388750,3511,0.037292,-0.007019,-1.001160,0.068665,0.160217,0.152588
4390000,3512,0.035828,-0.005005,-1.002563,0.000000,0.190735,0.053406
4391250,3513,0.034241,-0.009705,-0.999634,-0.015259,0.328064,-0.152588
4392500,3514,0.035034,-0.008179,-0.999329,0.076294,0.328064,-0.007629
4393750,3515,0.034180,-0.003662,-1.001404,0.045776,0.183105,-0.076294
4395000,3516,0.037231,-0.005249,-1.003540,0.137329,0.297546,0.137329
4396250,3517,0.035156,-0.006226,-0.998657,0.022888,0.045776,0.076294
4397500,3518,0.035034,-0.006165,-0.998962,0.106812,0.190735,0.122070
4398750,3519,0.034302,-0.007507,-1.003235,0.068665,0.244141,0.061035
4400000,3520,0.033386,-0.008057,-1.001038,0.045776,0.137329,-0.030518
4401250,3521,0.035889,-0.006042,-1.006287,0.038147,0.007629,0.000000
4402500,3522,0.033020,-0.007690,-1.003601,0.061035,0.236511,-0.099182
4403750,3523,0.038818,-0.006104,-1.003540,0.122070,0.274658,0.244141
4405000,3524,0.036804,-0.006165,-1.003418,0.152588,0.274658,0.068665
4406250,3525,0.031311,-0.004517,-1.000061,0.236511,0.045776,0.251770
4407500,3526,0.039307,-0.011475,-1.005371,0.183105,0.228882,0.137329
4408750,3527,0.032776,-0.005005,-1.000671,0.030518,0.358582,-0.076294
4410000,3528,0.032532,-0.006958,-1.001404,-0.099182,0.259399,0.045776
4411250,3529,0.031677,-0.005920,-1.002991,0.198364,0.289917,-0.091553
4412500,3530,0.031494,-0.006836,-1.005859,-0.022888,0.549316,-0.015259
